address_street,city,state,zip_code,price,beds,baths,area_sq_ft,latitude,longitude,status_text,list_url,date_scraped,listing_id,listing_time
6106 Bessemer Ave,Baltimore,MD,21224,"$15,000",,,"2,000",39.27562,-76.54328,Auction,https://www.zillow.com/homedetails/6106-Bessemer-Ave-Baltimore-MD-21224/36557011_zpid/,06-23-2022_21:52:58,36557011,29 days on Zillow
4604 Simms Ave,Baltimore,MD,21206,"$279,500",3,2,"1,397",39.33502,-76.562126,House for sale,https://www.zillow.com/homedetails/4604-Simms-Ave-Baltimore-MD-21206/36577005_zpid/,06-23-2022_21:52:58,36577005,29 days on Zillow
2850 Oakley Ave,Baltimore,MD,21215,"$100,000",3,1,"1,326",39.349056,-76.66833,Townhouse for sale,https://www.zillow.com/homedetails/2850-Oakley-Ave-Baltimore-MD-21215/36596432_zpid/,06-23-2022_21:52:58,36596432,29 days on Zillow
5145 Nelson Ave,Baltimore,MD,21215,"$133,500",2,1,--,39.344486,-76.68113,Townhouse for sale,https://www.zillow.com/homedetails/5145-Nelson-Ave-Baltimore-MD-21215/36597262_zpid/,06-23-2022_21:52:58,36597262,"Price cut: $5,000 (Jun 22)"
27 Yogurt Ln,Baltimore,MD,21231,"$429,900",3,4,"2,118",39.29057,-76.593056,Townhouse for sale,https://www.zillow.com/homedetails/27-Yogurt-Ln-Baltimore-MD-21231/90009784_zpid/,06-23-2022_21:52:58,90009784,"Price cut: $20,000 (Jun 19)"
2105 Hollins St,Baltimore,MD,21223,"$10,000",,-,--,39.286804,-76.65023,Auction,https://www.zillow.com/homedetails/2105-Hollins-St-Baltimore-MD-21223/294976238_zpid/,06-23-2022_21:52:58,294976238,30 days on Zillow
2513 Christian St,Baltimore,MD,21223,"$10,000",,-,"1,248",39.279743,-76.65514,Auction,https://www.zillow.com/homedetails/2513-Christian-St-Baltimore-MD-21223/36525495_zpid/,06-23-2022_21:52:58,36525495,31 days on Zillow
2034 Deering Ave,Baltimore,MD,21230,"$129,000",3,1,"1,112",39.262012,-76.65287,Townhouse for sale,https://www.zillow.com/homedetails/2034-Deering-Ave-Baltimore-MD-21230/36546549_zpid/,06-23-2022_21:52:58,36546549,31 days on Zillow
501 S Newkirk St,Baltimore,MD,21224,"$154,999",2,2,"1,725",39.28662,-76.55632,Townhouse for sale,https://www.zillow.com/homedetails/501-S-Newkirk-St-Baltimore-MD-21224/36557913_zpid/,06-23-2022_21:52:58,36557913,"Price cut: $5,000 (Jun 17)"
1000 Fell St UNIT 628,Baltimore,MD,21231,"$695,000",2,3,"2,282",39.280037,-76.58962,Condo for sale,https://www.zillow.com/homedetails/1000-Fell-St-UNIT-628-Baltimore-MD-21231/90007778_zpid/,06-23-2022_21:52:58,90007778,31 days on Zillow
23 Pierside Dr UNIT 232,Baltimore,MD,21230,"$230,000",1,1,776,39.278675,-76.60589,Apartment for sale,https://www.zillow.com/homedetails/23-Pierside-Dr-UNIT-232-Baltimore-MD-21230/117586783_zpid/,06-23-2022_21:52:58,117586783,Open: Sat. 10am-12pm
1640 N Broadway,Baltimore,MD,21213,"$264,900",,-,--,39.30946,-76.59533,Townhouse for sale,https://www.zillow.com/homedetails/1640-N-Broadway-Baltimore-MD-21213/2075867996_zpid/,06-23-2022_21:52:58,2075867996,32 days on Zillow
155 N Kenwood Ave,Baltimore,MD,21224,"$90,000",4,2,"1,326",39.294415,-76.57748,Auction,https://www.zillow.com/homedetails/155-N-Kenwood-Ave-Baltimore-MD-21224/36441005_zpid/,06-23-2022_21:52:58,36441005,32 days on Zillow
2804 Ashland Ave,Baltimore,MD,21205,"$165,000",3,1,980,39.301327,-76.57796,Townhouse for sale,https://www.zillow.com/homedetails/2804-Ashland-Ave-Baltimore-MD-21205/36446268_zpid/,06-23-2022_21:52:58,36446268,"Price cut: $10,000 (May 31)"
1720 N Washington St,Baltimore,MD,21213,"$95,000",3,1,--,39.310253,-76.590546,Townhouse for sale,https://www.zillow.com/homedetails/1720-N-Washington-St-Baltimore-MD-21213/36453881_zpid/,06-23-2022_21:52:58,36453881,32 days on Zillow
